RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
764526,2014186183,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/11/2014,06/11/2014,,15XX BLOCK OF NE 145 ST,L,L1,200.4001,-122.311401367,47.73393631,"(47.73393631, -122.311401367)"
764760,2014185649,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/11/2014,06/11/2014,,14XX BLOCK OF NW 70 ST,J,J2,3000.3018,-122.373847961,47.679538727,"(47.679538727, -122.373847961)"
765185,2014905061,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/09/2014,06/05/2014,06/08/2014,115XX BLOCK OF MERIDIAN AV N,N,N2,600.4005,-122.334068298,47.713199615,"(47.713199615, -122.334068298)"
765187,2014182860,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/09/2014,06/08/2014,06/09/2014,5XX BLOCK OF NE RAVENNA BV,J,J3,3600.4007,-122.323120117,47.676719666,"(47.676719666, -122.323120117)"
765188,2014183096,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/09/2014,06/08/2014,,8 AV / PIKE ST,M,M2,8200.1010,-122.332244873,47.612071991,"(47.612071991, -122.332244873)"
764822,2014184653,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/10/2014,06/05/2014,,35XX BLOCK OF FREMONT AV N,B,B2,4900.2018,-122.349884033,47.65089035,"(47.65089035, -122.349884033)"
764850,2014184778,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/10/2014,06/02/2014,06/03/2014,1XX BLOCK OF 30 AV,G,G2,8800.3018,-122.29372406,47.602420807,"(47.602420807, -122.29372406)"
764897,2014905013,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/10/2014,06/02/2014,06/02/2014,116XX BLOCK OF AURORA AV N,N,N2,600.3007,-122.344833374,47.713546753,"(47.713546753, -122.344833374)"
764932,2014184283,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/10/2014,06/06/2014,06/06/2014,42XX BLOCK OF SW DAWSON ST,W,W2,10500.4012,-122.386207581,47.555690765,"(47.555690765, -122.386207581)"
765139,2014183447,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/09/2014,06/09/2014,,14XX BLOCK OF E JOHN ST,C,C1,7500.1010,-122.313911438,47.619960785,"(47.619960785, -122.313911438)"
765560,2014179233,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/06/2014,06/06/2014,,19XX BLOCK OF N 45 ST,B,B3,5100.1021,-122.334396362,47.661384583,"(47.661384583, -122.334396362)"
765569,2014904813,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/06/2014,06/06/2014,06/06/2014,6XX BLOCK OF E THOMAS ST,E,E1,7401.4005,-122.323532104,47.620925903,"(47.620925903, -122.323532104)"
765721,2014178836,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/06/2014,06/02/2014,06/02/2014,34XX BLOCK OF CALIFORNIA AV SW,W,W1,9800.5006,-122.386764526,47.573501587,"(47.573501587, -122.386764526)"
765799,2014177498,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/05/2014,06/04/2014,06/04/2014,53XX BLOCK OF LEARY AV NW,B,B1,4700.4026,-122.382240295,47.666770935,"(47.666770935, -122.382240295)"
765837,2014177604,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/05/2014,06/04/2014,06/04/2014,53XX BLOCK OF LEARY AV NW,B,B1,4700.4026,-122.382240295,47.666770935,"(47.666770935, -122.382240295)"
765867,2014178200,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/05/2014,06/05/2014,06/05/2014,16XX BLOCK OF BROADWAY,E,E2,7500.5010,-122.320808411,47.615818024,"(47.615818024, -122.320808411)"
765895,2014905023,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/05/2014,05/31/2014,06/01/2014,16XX BLOCK OF NOB HILL AV N,Q,Q2,6800.1031,-122.350776672,47.633583069,"(47.633583069, -122.350776672)"
766160,2014176672,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/04/2014,06/04/2014,,132XX BLOCK OF AURORA AV N,N,N2,401.1009,-122.344993591,47.725036621,"(47.725036621, -122.344993591)"
765939,2014904726,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/04/2014,06/03/2014,06/04/2014,56XX BLOCK OF UNIVERSITY WY NE,U,U1,4400.2020,-122.313026428,47.670215607,"(47.670215607, -122.313026428)"
766291,2014904608,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/03/2014,05/29/2014,05/29/2014,71XX BLOCK OF 30 AV SW,F,F1,10701.2002,-122.371192932,47.538284302,"(47.538284302, -122.371192932)"
766292,2014904610,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/03/2014,06/02/2014,06/03/2014,7XX BLOCK OF E ROY ST,C,C1,6500.2006,-122.323303223,47.625118256,"(47.625118256, -122.323303223)"
766350,2014904576,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/02/2014,05/27/2014,05/27/2014,122XX BLOCK OF FREMONT AV N,N,N1,402.2006,-122.350296021,47.718681335,"(47.718681335, -122.350296021)"
766360,2014904566,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/02/2014,06/02/2014,06/02/2014,UNIVERSITY WY NE / NE 42 ST,U,U2,5301.3008,-122.313209534,47.658313751,"(47.658313751, -122.313209534)"
766367,2014904558,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/02/2014,06/01/2014,06/02/2014,4 AV / PIKE ST,M,M3,8100.2010,-122.336685181,47.610214233,"(47.610214233, -122.336685181)"
766055,2014177835,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/05/2014,05/30/2014,05/30/2014,18XX BLOCK OF N 36 ST,B,B3,5400.2025,-122.335723877,47.650497437,"(47.650497437, -122.335723877)"
766396,2014904623,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/03/2014,05/22/2014,05/22/2014,PIKE ST / 5 AV,M,M3,8100.2005,-122.335578918,47.610675812,"(47.610675812, -122.335578918)"
766419,2014175505,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/03/2014,06/03/2014,06/03/2014,58XX BLOCK OF PHINNEY AV N,B,B2,3500.3006,-122.354385376,47.671474457,"(47.671474457, -122.354385376)"
766420,2014175878,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/03/2014,06/03/2014,,63XX BLOCK OF 31 AV S,S,S1,11002.2000,-122.292579651,47.545383453,"(47.545383453, -122.292579651)"
766430,2014175362,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/03/2014,06/03/2014,,5XX BLOCK OF PIKE ST,M,M3,8200.1004,-122.335014343,47.610908508,"(47.610908508, -122.335014343)"
766127,2014176712,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/04/2014,06/03/2014,06/03/2014,N 85 ST / GREENWOOD AV N,J,J2,2900.1000,-122.355300903,47.690593719,"(47.690593719, -122.355300903)"
766128,2014176649,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/04/2014,05/28/2014,06/03/2014,9XX BLOCK OF N 109 ST,N,N2,402.2011,-122.346755981,47.708026886,"(47.708026886, -122.346755981)"
766528,2014173608,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/02/2014,05/30/2014,05/30/2014,9XX BLOCK OF NW 45 ST,B,B2,4700.2075,-122.369689941,47.661468506,"(47.661468506, -122.369689941)"
766568,2014173545,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/02/2014,05/31/2014,06/01/2014,6XX BLOCK OF PINE ST,M,M2,8200.1002,-122.334815979,47.612369537,"(47.612369537, -122.334815979)"
766583,2014904537,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/01/2014,05/27/2014,05/27/2014,33XX BLOCK OF NE 65 ST,U,U3,3800.1011,-122.291915894,47.67578125,"(47.67578125, -122.291915894)"
766729,2014904514,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/31/2014,05/30/2014,05/30/2014,110XX BLOCK OF MERIDIAN AV N,N,N3,600.4015,-122.333999634,47.709117889,"(47.709117889, -122.333999634)"
766821,2014172917,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/01/2014,05/16/2014,05/16/2014,8XX BLOCK OF OCCIDENTAL AV S,K,K2,9300.2016,-122.333267212,47.596782684,"(47.596782684, -122.333267212)"
766919,2014170822,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/31/2014,05/31/2014,,7XX BLOCK OF 23 AV,G,G2,8700.1015,-122.302764893,47.608512878,"(47.608512878, -122.302764893)"
766951,2014171783,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/31/2014,05/31/2014,,45XX BLOCK OF ROOSEVELT WY NE,U,U2,5200.5009,-122.317451477,47.662200928,"(47.662200928, -122.317451477)"
766952,2014171286,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/31/2014,05/31/2014,05/31/2014,105XX BLOCK OF 35 AV NE,L,L3,800.2018,-122.290817261,47.706577301,"(47.706577301, -122.290817261)"
766953,2014171370,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/31/2014,05/24/2014,05/30/2014,15XX BLOCK OF E OLIVE WY,E,E1,7402.3002,-122.325462341,47.618694305,"(47.618694305, -122.325462341)"
766954,2014171455,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/31/2014,05/31/2014,05/31/2014,8XX BLOCK OF OCCIDENTAL AV S,K,K2,9300.2016,-122.333267212,47.596782684,"(47.596782684, -122.333267212)"
766955,2014171857,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/31/2014,05/31/2014,05/31/2014,14XX BLOCK OF 10 AV,E,E2,7500.4016,-122.319442749,47.613513947,"(47.613513947, -122.319442749)"
767002,2014904799,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/30/2014,05/27/2014,05/28/2014,17XX BLOCK OF E JOHN ST,C,C2,7600.3008,-122.309410095,47.619670868,"(47.619670868, -122.309410095)"
767123,2014904308,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/29/2014,05/28/2014,05/28/2014,47XX BLOCK OF 5 AV NE,B,B3,5200.4003,-122.322875977,47.663749695,"(47.663749695, -122.322875977)"
767125,2014904309,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/29/2014,05/28/2014,05/29/2014,1XX BLOCK OF 22 AV,G,G2,8700.2014,-122.303733826,47.602169037,"(47.602169037, -122.303733826)"
767126,2014904311,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/29/2014,05/28/2014,05/29/2014,14XX BLOCK OF NE 66 ST,U,U1,2600.3009,-122.312538147,47.676513672,"(47.676513672, -122.312538147)"
767180,2014168593,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/29/2014,05/29/2014,05/29/2014,9047 1 / 2 BURKE AV N,N,N3,1800.1009,-122.335411072,47.695587158,"(47.695587158, -122.335411072)"
767196,2014169903,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/30/2014,05/30/2014,05/30/2014,6XX BLOCK OF STEWART ST,M,M2,7300.3027,-122.336585999,47.613956451,"(47.613956451, -122.336585999)"
767201,2014169692,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/30/2014,05/24/2014,05/25/2014,25XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2007,-122.328483582,47.652549744,"(47.652549744, -122.328483582)"
767232,2014904288,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/28/2014,05/25/2014,05/25/2014,7XX BLOCK OF PIKE ST,M,M2,8200.1006,-122.332801819,47.611839294,"(47.611839294, -122.332801819)"
767298,2014168866,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/29/2014,05/29/2014,,14XX BLOCK OF WESTERN AV,M,M1,8100.3012,-122.340667725,47.607860565,"(47.607860565, -122.340667725)"
767307,2014169130,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/29/2014,05/29/2014,,4XX BLOCK OF HARVARD AV E,E,E1,7401.2005,-122.322013855,47.622562408,"(47.622562408, -122.322013855)"
767308,2014169307,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/29/2014,05/29/2014,05/29/2014,30 AV S / S JACKSON ST,G,G3,8900.3012,-122.293800354,47.599185944,"(47.599185944, -122.293800354)"
767388,2014167019,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/28/2014,05/27/2014,05/27/2014,CORLISS AV N / N 45 ST,B,B3,5100.1012,-122.331359863,47.661373138,"(47.661373138, -122.331359863)"
767389,2014167082,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/28/2014,05/27/2014,05/27/2014,24XX BLOCK OF 3 AV S,O,O1,9300.3014,-122.329986572,47.580852509,"(47.580852509, -122.329986572)"
767441,2014904293,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/28/2014,05/24/2014,05/24/2014,14 AV NW / NW MARKET ST,B,B2,4700.3022,-122.373588562,47.668663025,"(47.668663025, -122.373588562)"
767882,2014164198,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/25/2014,05/25/2014,,56XX BLOCK OF 15 AV NE,U,U1,4400.2029,-122.311889648,47.670082092,"(47.670082092, -122.311889648)"
767918,2014165441,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/26/2014,05/26/2014,05/26/2014,3XX BLOCK OF MERCER ST,Q,Q3,7200.1016,-122.35018158,47.624568939,"(47.624568939, -122.35018158)"
767473,2014904708,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/27/2014,05/26/2014,05/27/2014,8XX BLOCK OF NW MARKET ST,B,B2,4700.1012,-122.367393494,47.66865921,"(47.66865921, -122.367393494)"
767474,2014166714,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/27/2014,05/25/2014,05/26/2014,1XX BLOCK OF MELROSE AV E,E,E1,7402.3001,-122.327850342,47.619037628,"(47.619037628, -122.327850342)"
767944,2014165061,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/26/2014,05/25/2014,05/26/2014,4XX BLOCK OF N 70 ST,J,J3,3500.1004,-122.352935791,47.679656982,"(47.679656982, -122.352935791)"
767519,2014904290,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/28/2014,05/27/2014,05/27/2014,1XX BLOCK OF NE 133 ST,N,N2,600.1014,-122.327697754,47.724975586,"(47.724975586, -122.327697754)"
767565,2014904298,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/28/2014,05/27/2014,05/28/2014,44XX BLOCK OF EVANSTON AV N,B,B2,4900.5023,-122.351005554,47.660804749,"(47.660804749, -122.351005554)"
767617,2014904267,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/27/2014,05/01/2014,05/08/2014,S DEARBORN ST / 20 PL S,G,G3,9000.1008,-122.304832458,47.595916748,"(47.595916748, -122.304832458)"
767620,2014904274,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/27/2014,05/27/2014,05/27/2014,21XX BLOCK OF NW 77 ST,J,J2,3100.3000,-122.383781433,47.685001373,"(47.685001373, -122.383781433)"
767764,2014164243,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/26/2014,05/25/2014,05/25/2014,3XX BLOCK OF HARRISON ST,Q,Q3,7100.2001,-122.350852966,47.622085571,"(47.622085571, -122.350852966)"
767824,2014904253,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/26/2014,05/26/2014,05/26/2014,S EDMUNDS ST / 35 AV S,R,R3,10300.4005,-122.288818359,47.558662415,"(47.558662415, -122.288818359)"
767850,2014163762,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/25/2014,05/25/2014,,12XX BLOCK OF 20 AV E,C,C2,6400.3002,-122.305992126,47.631454468,"(47.631454468, -122.305992126)"
767996,2014904235,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/25/2014,05/25/2014,05/25/2014,21XX BLOCK OF E OLIVE ST,C,C3,7900.1001,-122.304229736,47.617111206,"(47.617111206, -122.304229736)"
768057,2014163715,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/25/2014,05/25/2014,,51XX BLOCK OF S GARDEN ST,S,S2,11102.4005,-122.269325256,47.537635803,"(47.537635803, -122.269325256)"
768169,2014904223,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/24/2014,05/18/2014,05/21/2014,123XX BLOCK OF 15 AV NE,L,L1,600.6000,-122.312644958,47.718509674,"(47.718509674, -122.312644958)"
768314,2016105087,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/26/2016,03/26/2016,,30XX BLOCK OF NW MARKET ST,B,B1,3200.4017,-122.396980286,47.668632507,"(47.668632507, -122.396980286)"
768482,2014160454,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/22/2014,05/18/2014,,10XX BLOCK OF S WASHINGTON ST,G,G1,9100.1002,-122.31867981,47.600875854,"(47.600875854, -122.31867981)"
768484,2014159981,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/22/2014,05/21/2014,05/22/2014,53XX BLOCK OF GREEN LAKE WY N,B,B3,4600.1012,-122.340080261,47.667423248,"(47.667423248, -122.340080261)"
768489,2014161349,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/23/2014,05/22/2014,05/22/2014,8XX BLOCK OF ALASKAN WY,K,K1,8100.1047,-122.337440491,47.602676392,"(47.602676392, -122.337440491)"
768490,2014904210,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/23/2014,05/21/2014,05/21/2014,11XX BLOCK OF NE 45 ST,U,U2,5301.2007,-122.316009521,47.661289215,"(47.661289215, -122.316009521)"
768593,2014160251,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/22/2014,05/22/2014,,12XX BLOCK OF DEXTER AV N,D,D2,6700.1012,-122.342300415,47.630153656,"(47.630153656, -122.342300415)"
768614,2014159660,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/22/2014,05/22/2014,,9XX BLOCK OF E PINE ST,E,E2,7500.4015,-122.320404053,47.61523819,"(47.61523819, -122.320404053)"
768933,2014158795,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/21/2014,05/19/2014,05/20/2014,23XX BLOCK OF W COMMODORE WY,Q,Q1,5801.4001,-122.386711121,47.66060257,"(47.66060257, -122.386711121)"
768943,2014159462,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/21/2014,05/21/2014,,17XX BLOCK OF BROADWAY,E,E2,8400.1000,-122.320823669,47.616989136,"(47.616989136, -122.320823669)"
769086,2014159333,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/21/2014,05/19/2014,,19XX BLOCK OF BROOK AV SW,W,W1,9600.1003,-122.379905701,47.586395264,"(47.586395264, -122.379905701)"
769087,2014904057,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/21/2014,05/20/2014,05/21/2014,7XX BLOCK OF 24 AV,G,G2,8800.2007,-122.301467896,47.608512878,"(47.608512878, -122.301467896)"
769156,2014903927,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2014,05/19/2014,05/20/2014,13XX BLOCK OF NE CAMPUS PY,U,U2,5302.1011,-122.313842773,47.655994415,"(47.655994415, -122.313842773)"
769192,2014904035,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2014,05/18/2014,05/20/2014,55XX BLOCK OF 35 AV NE,U,U3,4200.4020,-122.29019928,47.66941452,"(47.66941452, -122.29019928)"
769234,2014157875,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2014,05/19/2014,,9XX BLOCK OF 3 AV,K,K1,8100.2038,-122.333694458,47.605266571,"(47.605266571, -122.333694458)"
769238,2014158057,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2014,05/20/2014,,19XX BLOCK OF 6 AV S,O,O1,9300.3010,-122.325973511,47.585075378,"(47.585075378, -122.325973511)"
769272,201672240,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/29/2016,02/19/2016,02/22/2016,38XX BLOCK OF 34 AV W,Q,Q1,5700.6013,-122.400894165,47.654960632,"(47.654960632, -122.400894165)"
769304,2014157680,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2014,05/20/2014,,34XX BLOCK OF EVANSTON AV N,B,B2,4900.2021,-122.351303101,47.650279999,"(47.650279999, -122.351303101)"
769347,2014157381,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2014,05/13/2014,05/13/2014,12XX BLOCK OF 1 AV S,K,K2,9300.2030,-122.334197998,47.59135437,"(47.59135437, -122.334197998)"
769355,2014904038,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/20/2014,05/20/2014,05/20/2014,38XX BLOCK OF WALLINGFORD AV N,B,B3,5100.3007,-122.336288452,47.6537323,"(47.6537323, -122.336288452)"
769697,2014154958,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2014,05/17/2014,05/18/2014,12XX BLOCK OF 19 AV E,C,C2,6400.3004,-122.307235718,47.631462097,"(47.631462097, -122.307235718)"
769708,2014155350,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2014,05/17/2014,05/18/2014,5XX BLOCK OF EASTLAKE AV E,D,D3,7300.1014,-122.329162598,47.623703003,"(47.623703003, -122.329162598)"
769406,2014156872,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2014,04/15/2014,05/19/2014,1 AV N / REPUBLICAN ST,Q,Q3,7100.2001,-122.355415344,47.623271942,"(47.623271942, -122.355415344)"
769777,2014154169,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/17/2014,05/17/2014,05/17/2014,7 AV / PINE ST,M,M2,8200.1006,-122.334259033,47.612598419,"(47.612598419, -122.334259033)"
769432,2014156762,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2014,05/19/2014,,41XX BLOCK OF STONE WY N,B,B3,5000.2012,-122.34236908,47.656745911,"(47.656745911, -122.34236908)"
769433,2014156822,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2014,05/19/2014,,28XX BLOCK OF S MYRTLE ST,S,S1,11002.2026,-122.293754578,47.538913727,"(47.538913727, -122.293754578)"
769436,2014156992,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2014,05/19/2014,,6XX BLOCK OF 11 AV E,C,C1,6500.3011,-122.317779541,47.624855042,"(47.624855042, -122.317779541)"
769537,2014156343,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2014,05/19/2014,,8XX BLOCK OF NE 73 ST,U,U1,3600.1006,-122.319267273,47.68157959,"(47.68157959, -122.319267273)"
769590,2014156764,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2014,05/17/2014,05/17/2014,40XX BLOCK OF LATONA AV NE,B,B3,5200.3010,-122.325675964,47.656661987,"(47.656661987, -122.325675964)"
769591,2014156213,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2014,05/19/2014,05/19/2014,9XX BLOCK OF N 34 ST,B,B3,5400.3031,-122.346092224,47.649040222,"(47.649040222, -122.346092224)"
769594,2014903948,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/19/2014,05/19/2014,05/19/2014,E PINE ST / 10 AV,E,E2,7500.5009,-122.319465637,47.615242004,"(47.615242004, -122.319465637)"
769625,2014903885,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2014,05/17/2014,05/17/2014,E PIKE ST / HARVARD AV,E,E2,8400.1006,-122.322113037,47.614063263,"(47.614063263, -122.322113037)"
769628,2014903900,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/18/2014,05/18/2014,05/18/2014,6XX BLOCK OF N 63 ST,B,B2,3500.2028,-122.350669861,47.67458725,"(47.67458725, -122.350669861)"
769909,2014153986,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/17/2014,05/16/2014,05/16/2014,6XX BLOCK OF UNION ST,M,M3,8200.1019,-122.333000183,47.61038208,"(47.61038208, -122.333000183)"
770013,2014152507,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/16/2014,05/15/2014,05/16/2014,11XX BLOCK OF NW 63 ST,B,B2,3300.2008,-122.3724823,47.674545288,"(47.674545288, -122.3724823)"
770067,2014152412,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/16/2014,05/02/2014,05/16/2014,44XX BLOCK OF BAGLEY AV N,B,B3,5100.1019,-122.332557678,47.660835266,"(47.660835266, -122.332557678)"
770132,2014153066,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/16/2014,05/16/2014,,9XX BLOCK OF SENECA ST,E,E3,8300.1003,-122.328109741,47.610069275,"(47.610069275, -122.328109741)"
770731,2014149131,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/13/2014,05/13/2014,,BROADWAY E / E DENNY WY,E,E1,7500.5004,-122.320854187,47.618736267,"(47.618736267, -122.320854187)"
770318,2014903759,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2014,05/13/2014,05/13/2014,67XX BLOCK OF 3 AV NW,J,J2,3400.2003,-122.360473633,47.678668976,"(47.678668976, -122.360473633)"
770319,2014903764,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2014,05/05/2014,05/06/2014,13XX BLOCK OF NE 70 ST,U,U1,2600.3005,-122.313812256,47.679431915,"(47.679431915, -122.313812256)"
770320,2014149514,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2014,05/11/2014,05/11/2014,127XX BLOCK OF 1 AV NW,N,N1,402.1009,-122.358253479,47.72233963,"(47.72233963, -122.358253479)"
770353,2014903815,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/15/2014,05/12/2014,05/12/2014,7XX BLOCK OF S DEARBORN ST,K,K3,9100.1023,-122.323112488,47.595832825,"(47.595832825, -122.323112488)"
770365,2014151087,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/15/2014,05/14/2014,,11XX BLOCK OF 3 AV,K,K1,8100.2033,-122.334999084,47.606693268,"(47.606693268, -122.334999084)"
770421,2014903762,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/14/2014,05/11/2014,05/11/2014,38XX BLOCK OF RAINIER AV S,R,R2,10100.5018,-122.289924622,47.568881989,"(47.568881989, -122.289924622)"
770548,2014904583,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/13/2014,05/12/2014,05/12/2014,32XX BLOCK OF 25 AV W,Q,Q1,5801.2009,-122.38860321,47.649402618,"(47.649402618, -122.38860321)"
770701,2014147486,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/13/2014,05/13/2014,,7XX BLOCK OF BELLEVUE AV E,C,C1,6600.1017,-122.326576233,47.626041412,"(47.626041412, -122.326576233)"
770810,2014903691,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/12/2014,05/09/2014,05/10/2014,11XX BLOCK OF NW 50 ST,B,B2,4700.2020,-122.372177124,47.665042877,"(47.665042877, -122.372177124)"
770862,2014148867,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/13/2014,05/13/2014,05/13/2014,3XX BLOCK OF MERCER ST,Q,Q3,7100.2001,-122.35018158,47.624568939,"(47.624568939, -122.35018158)"
770864,2014148210,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/13/2014,05/12/2014,05/13/2014,23XX BLOCK OF N 57 ST,B,B3,4600.2014,-122.329627991,47.670127869,"(47.670127869, -122.329627991)"
770888,2014147478,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,05/12/2014,05/10/2014,05/11/2014,18XX BLOCK OF NE 50 ST,U,U1,4400.3010,-122.307762146,47.664863586,"(47.664863586, -122.307762146)"
